repository,repo_url,file_path,line_number,code_snippet,explanation
jmendozais/lung-nodule-detection,https://github.com/jmendozais/lung-nodule-detection,ae.py,305,"    303:     input_shapes = [(None,) + X[0].shape]
    304:     print('Input shape {} ...'.format(input_shapes[-1]))
>>> 305:     for i in range(nb_modules):
    306:         print('Pretraining module {} ...'.format(i))
    307:         mp_layers.append(None)",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
jmendozais/lung-nodule-detection,https://github.com/jmendozais/lung-nodule-detection,ae.py,879,"    877: 
    878:     encoder_inputs = get_encoder_acts(classification_layers, with_dropout=ae_with_dropout)
>>> 879:     for i in range(nb_modules):
    880:         has_flatten = False
    881:         mp_layer_idx = -1",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
jmendozais/lung-nodule-detection,https://github.com/jmendozais/lung-nodule-detection,ae.py,1558,"    1556:     input_shapes = [(None,) + X[0].shape]
    1557:     print('Input shape {} ...'.format(input_shapes[-1]))
>>> 1558:     for i in range(nb_modules):
    1559:         has_mp.append(False)
    1560:         input_shapes.append((None,))",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
MemMAP/MemMAP,https://github.com/MemMAP/MemMAP,Specialized/Specialized.py,763,"    761:             # =====================================================================================================
    762:             if convert_output_to_binary:
>>> 763:                 model = Sequential()
    764:                 model.add(Embedding(bit_size if encode_inputs else final_vocab_size, embedding_size,
    765:                                     input_length=(max_length - 1) * (bit_size if encode_inputs else 1)))",2 model instantiations with no clear_session() or reset_default_graph(). Each model accumulates GPU memory from prior models — never freed.
MemMAP/MemMAP,https://github.com/MemMAP/MemMAP,Specialized/Specialized.py,782,"    780:                     'accuracy'])  # top_k_categorical_accuracy is still wrong but we have it for illustration purposes.
    781:             else:
>>> 782:                 model = Sequential()
    783:                 model.add(Embedding(final_vocab_size, embedding_size, input_length=max_length - 1))
    784: ",2 model instantiations with no clear_session() or reset_default_graph(). Each model accumulates GPU memory from prior models — never freed.
FFarhangian/Fake-news-detection-Comparative-Study,https://github.com/FFarhangian/Fake-news-detection-Comparative-Study,Model_Implementations/ISOT/BiLSTM.py,66,"    64: 
    65:                 # Create the model
>>> 66:                 model = Sequential()
    67:                 model.add(Embedding(MAX_NB_WORDS, 300, input_length=MAX_SEQUENCE_LENGTH, name=""embeddinglayer"",
    68:                                     weights=[embedding_matrix], trainable=False))",3 model instantiations with no clear_session() or reset_default_graph(). Each model accumulates GPU memory from prior models — never freed.
FFarhangian/Fake-news-detection-Comparative-Study,https://github.com/FFarhangian/Fake-news-detection-Comparative-Study,Model_Implementations/ISOT/BiLSTM.py,183,"    181: 
    182:                 # Create the model
>>> 183:                 model = Sequential()
    184:                 model.add(Embedding(MAX_NB_WORDS, 300, input_length=MAX_SEQUENCE_LENGTH, name=""embeddinglayer"",
    185:                                     weights=[embedding_matrix], trainable=False))",3 model instantiations with no clear_session() or reset_default_graph(). Each model accumulates GPU memory from prior models — never freed.
FFarhangian/Fake-news-detection-Comparative-Study,https://github.com/FFarhangian/Fake-news-detection-Comparative-Study,Model_Implementations/ISOT/BiLSTM.py,300,"    298: 
    299:                 # Create the model
>>> 300:                 model = Sequential()
    301:                 model.add(Embedding(MAX_NB_WORDS, 300, input_length=MAX_SEQUENCE_LENGTH, name=""embeddinglayer"",
    302:                                     weights=[embedding_matrix], trainable=False))",3 model instantiations with no clear_session() or reset_default_graph(). Each model accumulates GPU memory from prior models — never freed.
FFarhangian/Fake-news-detection-Comparative-Study,https://github.com/FFarhangian/Fake-news-detection-Comparative-Study,Model_Implementations/ISOT/BiLSTM.py,53,"    51: best_model = None
    52: 
>>> 53: for activation in activations:
    54:     for batch_size in batch_sizes:
    55:         for epochs in num_epochs:",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
FFarhangian/Fake-news-detection-Comparative-Study,https://github.com/FFarhangian/Fake-news-detection-Comparative-Study,Model_Implementations/ISOT/BiLSTM.py,54,"    52: 
    53: for activation in activations:
>>> 54:     for batch_size in batch_sizes:
    55:         for epochs in num_epochs:
    56:             fold = 1",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
FFarhangian/Fake-news-detection-Comparative-Study,https://github.com/FFarhangian/Fake-news-detection-Comparative-Study,Model_Implementations/ISOT/BiLSTM.py,55,"    53: for activation in activations:
    54:     for batch_size in batch_sizes:
>>> 55:         for epochs in num_epochs:
    56:             fold = 1
    57:             print(f""Activation: {activation}, Batch Size: {batch_size}, Epochs: {epochs}"")",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
FFarhangian/Fake-news-detection-Comparative-Study,https://github.com/FFarhangian/Fake-news-detection-Comparative-Study,Model_Implementations/ISOT/BiLSTM.py,60,"    58:             accuracies = []
    59: 
>>> 60:             for train_index, val_index in kf.split(data_train):
    61:                 # Split the data into training and validation sets
    62:                 train_data, val_data = data_train[train_index], data_train[val_index]",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
FFarhangian/Fake-news-detection-Comparative-Study,https://github.com/FFarhangian/Fake-news-detection-Comparative-Study,Model_Implementations/ISOT/BiLSTM.py,170,"    168: best_model = None
    169: 
>>> 170: for activation in activations:
    171:     for batch_size in batch_sizes:
    172:         for epochs in num_epochs:",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
FFarhangian/Fake-news-detection-Comparative-Study,https://github.com/FFarhangian/Fake-news-detection-Comparative-Study,Model_Implementations/ISOT/BiLSTM.py,171,"    169: 
    170: for activation in activations:
>>> 171:     for batch_size in batch_sizes:
    172:         for epochs in num_epochs:
    173:             fold = 1",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
FFarhangian/Fake-news-detection-Comparative-Study,https://github.com/FFarhangian/Fake-news-detection-Comparative-Study,Model_Implementations/ISOT/BiLSTM.py,172,"    170: for activation in activations:
    171:     for batch_size in batch_sizes:
>>> 172:         for epochs in num_epochs:
    173:             fold = 1
    174:             print(f""Activation: {activation}, Batch Size: {batch_size}, Epochs: {epochs}"")",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
FFarhangian/Fake-news-detection-Comparative-Study,https://github.com/FFarhangian/Fake-news-detection-Comparative-Study,Model_Implementations/ISOT/BiLSTM.py,177,"    175:             accuracies = []
    176: 
>>> 177:             for train_index, val_index in kf.split(data_train):
    178:                 # Split the data into training and validation sets
    179:                 train_data, val_data = data_train[train_index], data_train[val_index]",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
FFarhangian/Fake-news-detection-Comparative-Study,https://github.com/FFarhangian/Fake-news-detection-Comparative-Study,Model_Implementations/ISOT/BiLSTM.py,287,"    285: best_model = None
    286: 
>>> 287: for activation in activations:
    288:     for batch_size in batch_sizes:
    289:         for epochs in num_epochs:",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
FFarhangian/Fake-news-detection-Comparative-Study,https://github.com/FFarhangian/Fake-news-detection-Comparative-Study,Model_Implementations/ISOT/BiLSTM.py,288,"    286: 
    287: for activation in activations:
>>> 288:     for batch_size in batch_sizes:
    289:         for epochs in num_epochs:
    290:             fold = 1",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
FFarhangian/Fake-news-detection-Comparative-Study,https://github.com/FFarhangian/Fake-news-detection-Comparative-Study,Model_Implementations/ISOT/BiLSTM.py,289,"    287: for activation in activations:
    288:     for batch_size in batch_sizes:
>>> 289:         for epochs in num_epochs:
    290:             fold = 1
    291:             print(f""Activation: {activation}, Batch Size: {batch_size}, Epochs: {epochs}"")",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
FFarhangian/Fake-news-detection-Comparative-Study,https://github.com/FFarhangian/Fake-news-detection-Comparative-Study,Model_Implementations/ISOT/BiLSTM.py,294,"    292:             accuracies = []
    293: 
>>> 294:             for train_index, val_index in kf.split(data_train):
    295:                 # Split the data into training and validation sets
    296:                 train_data, val_data = data_train[train_index], data_train[val_index]",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
lambdaclass/finance_playground,https://github.com/lambdaclass/finance_playground,research/rainfall_forecasting/run_neural_networks.py,67,"    65: 
    66:     solutions = {}
>>> 67:     for i in range(n_models):
    68:         model = Sequential([
    69:             LSTM(50, activation=""relu"", return_sequences=True, input_shape=(n_steps, n_features)),",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
med-air/FL-COVID,https://github.com/med-air/FL-COVID,fl_covid/bin/train_fed.py,490,"    488: 
    489:     # training start
>>> 490:     for epoch in range(resume_epoch, args.epochs):
    491:         epoch_logs = {}
    492:         print('Epoch:{}'.format(epoch), flush=True)",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
med-air/FL-COVID,https://github.com/med-air/FL-COVID,fl_covid/bin/train_fed.py,500,"    498:         
    499:         # update each client locally
>>> 500:         for client_index in range(client_num):
    501:             iterator = train_data_client[client_index]
    502:             training_model = model_clients[client_index]",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
med-air/FL-COVID,https://github.com/med-air/FL-COVID,fl_covid/bin/train_fed.py,503,"    501:             iterator = train_data_client[client_index]
    502:             training_model = model_clients[client_index]
>>> 503:             for step in range(step_client[client_index]):
    504:                 sample = iterator.get_next()
    505:                 # print('Step:{}'.format(step))",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
